('VIDEO_DIP_VSC_ECC_COG2_1_A', '0x602D4', '')
('VIDEO_DIP_VSC_ECC_COG2_2_A', '0x602D8', '')
('VIDEO_DIP_GMP_ECC_0_A', '0x60304', '')
('VIDEO_DIP_GMP_ECC_1_A', '0x60308', '')
('VIDEO_DIP_GMP_ECC_2_A', '0x6030C', '')
('VIDEO_DIP_GMP_ECC_3_A', '0x60310', '')
('VIDEO_DIP_GMP_ECC_4_A', '0x60314', '')
('VIDEO_DIP_VSC_ECC_0_A', '0x60344', '')
('VIDEO_DIP_VSC_ECC_1_A', '0x60348', '')
('VIDEO_DIP_VSC_ECC_2_A', '0x6034C', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_0_A', '0x604A8', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_1_A', '0x604AC', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_2_A', '0x604B0', '')
('VIDEO_DIP_AVI_ECC_0_B', '0x61240', '')
('VIDEO_DIP_AVI_ECC_1_B', '0x61244', '')
('VIDEO_DIP_VSC_ECC_COG3_0_B', '0x61248', '')
('VIDEO_DIP_VSC_ECC_COG3_1_B', '0x6124C', '')
('VIDEO_DIP_VSC_ECC_COG3_2_B', '0x61250', '')
('VIDEO_DIP_VSC_ECC_COG4_0_B', '0x61254', '')
('VIDEO_DIP_VSC_ECC_COG4_1_B', '0x61258', '')
('VIDEO_DIP_VSC_ECC_COG4_2_B', '0x6125C', '')
('VIDEO_DIP_VS_ECC_0_B', '0x61280', '')
('VIDEO_DIP_VS_ECC_1_B', '0x61284', '')
('VIDEO_DIP_SPD_ECC_0_B', '0x612C0', '')
('VIDEO_DIP_SPD_ECC_1_B', '0x612C4', '')
('VIDEO_DIP_VSC_ECC_COG2_0_B', '0x612D0', '')
('VIDEO_DIP_VSC_ECC_COG2_1_B', '0x612D4', '')
('VIDEO_DIP_VSC_ECC_COG2_2_B', '0x612D8', '')
('VIDEO_DIP_GMP_ECC_0_B', '0x61304', '')
('VIDEO_DIP_GMP_ECC_1_B', '0x61308', '')
('VIDEO_DIP_GMP_ECC_2_B', '0x6130C', '')
('VIDEO_DIP_GMP_ECC_3_B', '0x61310', '')
('VIDEO_DIP_GMP_ECC_4_B', '0x61314', '')
('VIDEO_DIP_VSC_ECC_0_B', '0x61344', '')
('VIDEO_DIP_VSC_ECC_1_B', '0x61348', '')
('VIDEO_DIP_VSC_ECC_2_B', '0x6134C', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_0_B', '0x614A8', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_1_B', '0x614AC', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_2_B', '0x614B0', '')
('VIDEO_DIP_AVI_ECC_0_C', '0x62240', '')
('VIDEO_DIP_AVI_ECC_1_C', '0x62244', '')
('VIDEO_DIP_VSC_ECC_COG3_0_C', '0x62248', '')
('VIDEO_DIP_VSC_ECC_COG3_1_C', '0x6224C', '')
('VIDEO_DIP_VSC_ECC_COG3_2_C', '0x62250', '')
('VIDEO_DIP_VSC_ECC_COG4_0_C', '0x62254', '')
('VIDEO_DIP_VSC_ECC_COG4_1_C', '0x62258', '')
('VIDEO_DIP_VSC_ECC_COG4_2_C', '0x6225C', '')
('VIDEO_DIP_VS_ECC_0_C', '0x62280', '')
('VIDEO_DIP_VS_ECC_1_C', '0x62284', '')
('VIDEO_DIP_SPD_ECC_0_C', '0x622C0', '')
('VIDEO_DIP_SPD_ECC_1_C', '0x622C4', '')
('VIDEO_DIP_VSC_ECC_COG2_0_C', '0x622D0', '')
('VIDEO_DIP_VSC_ECC_COG2_1_C', '0x622D4', '')
('VIDEO_DIP_VSC_ECC_COG2_2_C', '0x622D8', '')
('VIDEO_DIP_GMP_ECC_0_C', '0x62304', '')
('VIDEO_DIP_GMP_ECC_1_C', '0x62308', '')
('VIDEO_DIP_GMP_ECC_2_C', '0x6230C', '')
('VIDEO_DIP_GMP_ECC_3_C', '0x62310', '')
('VIDEO_DIP_GMP_ECC_4_C', '0x62314', '')
('VIDEO_DIP_VSC_ECC_0_C', '0x62344', '')
('VIDEO_DIP_VSC_ECC_1_C', '0x62348', '')
('VIDEO_DIP_VSC_ECC_2_C', '0x6234C', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_0_C', '0x624A8', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_1_C', '0x624AC', '')
('VIDEO_DIP_ADAPTIVE_SYNC_ECC_2_C', '0x624B0', '')
('VIDEO_DIP_AVI_ECC_0_D', '0x63240', '')
('VIDEO_DIP_AVI_ECC_1_D', '0x63244', '')
('VIDEO_DIP_VSC_ECC_COG3_0_D', '0x63248', '')
('VIDEO_DIP_VSC_ECC_COG3_1_D', '0x6324C', '')
('VIDEO_DIP_VSC_ECC_COG3_2_D', '0x63250', '')
('VIDEO_DIP_VSC_ECC_COG4_0_D', '0x63254', '')
('VIDEO_DIP_VSC_ECC_COG4_1_D', '0x63258', '')
('VIDEO_DIP_VSC_ECC_COG4_2_D', '0x6325C', '')
('VIDEO_DIP_VS_ECC_0_D', '0x63280', '')
('VIDEO_DIP_VS_ECC_1_D', '0x63284', '')
('VIDEO_DIP_SPD_ECC_0_D', '0x632C0', '')
('VIDEO_DIP_SPD_ECC_1_D', '0x632C4', '')
('VIDEO_DIP_VSC_ECC_COG2_0_D', '0x632D0', '')
('VIDEO_DIP_VSC_ECC_COG2_1_D', '0x632D4', '')
('VIDEO_DIP_VSC_ECC_COG2_2_D', '0x632D8', '')
('VIDEO_DIP_GMP_ECC_0_D', '0x63304', '')
('VIDEO_DIP_GMP_ECC_1_D', '0x63308', '')
('VIDEO_DIP_GMP_ECC_2_D', '0x6330C', '')
('VIDEO_DIP_GMP_ECC_3_D', '0x63310', '')
('VIDEO_DIP_GMP_ECC_4_D', '0x63314', '')
('VIDEO_DIP_VSC_ECC_0_D', '0x63344', '')
('VIDEO_DIP_VSC_ECC_1_D', '0x63348', '')
('VIDEO_DIP_VSC_ECC_2_D', '0x6334C', '')
('VIDEO_DIP_PPS_DATA_0_A', '0x60350', '')
('VIDEO_DIP_PPS_DATA_1_A', '0x60354', '')
('VIDEO_DIP_PPS_DATA_2_A', '0x60358', '')
('VIDEO_DIP_PPS_DATA_3_A', '0x6035C', '')
('VIDEO_DIP_PPS_DATA_4_A', '0x60360', '')
('VIDEO_DIP_PPS_DATA_5_A', '0x60364', '')
('VIDEO_DIP_PPS_DATA_6_A', '0x60368', '')
('VIDEO_DIP_PPS_DATA_7_A', '0x6036C', '')
('VIDEO_DIP_PPS_DATA_8_A', '0x60370', '')
('VIDEO_DIP_PPS_DATA_9_A', '0x60374', '')
('VIDEO_DIP_PPS_DATA_10_A', '0x60378', '')
('VIDEO_DIP_PPS_DATA_11_A', '0x6037C', '')
('VIDEO_DIP_PPS_DATA_12_A', '0x60380', '')
('VIDEO_DIP_PPS_DATA_13_A', '0x60384', '')
('VIDEO_DIP_PPS_DATA_14_A', '0x60388', '')
('VIDEO_DIP_PPS_DATA_15_A', '0x6038C', '')
('VIDEO_DIP_PPS_DATA_16_A', '0x60390', '')
('VIDEO_DIP_PPS_DATA_17_A', '0x60394', '')
('VIDEO_DIP_PPS_DATA_18_A', '0x60398', '')
('VIDEO_DIP_PPS_DATA_19_A', '0x6039C', '')
('VIDEO_DIP_PPS_DATA_20_A', '0x603A0', '')
('VIDEO_DIP_PPS_DATA_21_A', '0x603A4', '')
('VIDEO_DIP_PPS_DATA_22_A', '0x603A8', '')
('VIDEO_DIP_PPS_DATA_23_A', '0x603AC', '')
('VIDEO_DIP_PPS_DATA_24_A', '0x603B0', '')
('VIDEO_DIP_PPS_DATA_25_A', '0x603B4', '')
('VIDEO_DIP_PPS_DATA_26_A', '0x603B8', '')
('VIDEO_DIP_PPS_DATA_27_A', '0x603BC', '')
('VIDEO_DIP_PPS_DATA_28_A', '0x603C0', '')
('VIDEO_DIP_PPS_DATA_29_A', '0x603C4', '')
('VIDEO_DIP_PPS_DATA_30_A', '0x603C8', '')
('VIDEO_DIP_PPS_DATA_31_A', '0x603CC', '')
('VIDEO_DIP_PPS_DATA_32_A', '0x603D0', '')
('VIDEO_DIP_PPS_DATA_0_B', '0x61350', '')
('VIDEO_DIP_PPS_DATA_1_B', '0x61354', '')
('VIDEO_DIP_PPS_DATA_2_B', '0x61358', '')
('VIDEO_DIP_PPS_DATA_3_B', '0x6135C', '')
('VIDEO_DIP_PPS_DATA_4_B', '0x61360', '')
('VIDEO_DIP_PPS_DATA_5_B', '0x61364', '')
('VIDEO_DIP_PPS_DATA_6_B', '0x61368', '')
('VIDEO_DIP_PPS_DATA_7_B', '0x6136C', '')
('VIDEO_DIP_PPS_DATA_8_B', '0x61370', '')
('VIDEO_DIP_PPS_DATA_9_B', '0x61374', '')
('VIDEO_DIP_PPS_DATA_10_B', '0x61378', '')
('VIDEO_DIP_PPS_DATA_11_B', '0x6137C', '')
('VIDEO_DIP_PPS_DATA_12_B', '0x61380', '')
('VIDEO_DIP_PPS_DATA_13_B', '0x61384', '')
('VIDEO_DIP_PPS_DATA_14_B', '0x61388', '')
('VIDEO_DIP_PPS_DATA_15_B', '0x6138C', '')
('VIDEO_DIP_PPS_DATA_16_B', '0x61390', '')
('VIDEO_DIP_PPS_DATA_17_B', '0x61394', '')
('VIDEO_DIP_PPS_DATA_18_B', '0x61398', '')
('VIDEO_DIP_PPS_DATA_19_B', '0x6139C', '')
('VIDEO_DIP_PPS_DATA_20_B', '0x613A0', '')
('VIDEO_DIP_PPS_DATA_21_B', '0x613A4', '')
('VIDEO_DIP_PPS_DATA_22_B', '0x613A8', '')
('VIDEO_DIP_PPS_DATA_23_B', '0x613AC', '')
('VIDEO_DIP_PPS_DATA_24_B', '0x613B0', '')
('VIDEO_DIP_PPS_DATA_25_B', '0x613B4', '')
('VIDEO_DIP_PPS_DATA_26_B', '0x613B8', '')
('VIDEO_DIP_PPS_DATA_27_B', '0x613BC', '')
('VIDEO_DIP_PPS_DATA_28_B', '0x613C0', '')
('VIDEO_DIP_PPS_DATA_29_B', '0x613C4', '')
('VIDEO_DIP_PPS_DATA_30_B', '0x613C8', '')
('VIDEO_DIP_PPS_DATA_31_B', '0x613CC', '')
('VIDEO_DIP_PPS_DATA_32_B', '0x613D0', '')
('VIDEO_DIP_PPS_DATA_0_C', '0x62350', '')
('VIDEO_DIP_PPS_DATA_1_C', '0x62354', '')
('VIDEO_DIP_PPS_DATA_2_C', '0x62358', '')
('VIDEO_DIP_PPS_DATA_3_C', '0x6235C', '')
('VIDEO_DIP_PPS_DATA_4_C', '0x62360', '')
('VIDEO_DIP_PPS_DATA_5_C', '0x62364', '')
('VIDEO_DIP_PPS_DATA_6_C', '0x62368', '')
('VIDEO_DIP_PPS_DATA_7_C', '0x6236C', '')
('VIDEO_DIP_PPS_DATA_8_C', '0x62370', '')
('VIDEO_DIP_PPS_DATA_9_C', '0x62374', '')
('VIDEO_DIP_PPS_DATA_10_C', '0x62378', '')
('VIDEO_DIP_PPS_DATA_11_C', '0x6237C', '')
('VIDEO_DIP_PPS_DATA_12_C', '0x62380', '')
('VIDEO_DIP_PPS_DATA_13_C', '0x62384', '')
('VIDEO_DIP_PPS_DATA_14_C', '0x62388', '')
('VIDEO_DIP_PPS_DATA_15_C', '0x6238C', '')
('VIDEO_DIP_PPS_DATA_16_C', '0x62390', '')
('VIDEO_DIP_PPS_DATA_17_C', '0x62394', '')
('VIDEO_DIP_PPS_DATA_18_C', '0x62398', '')
('VIDEO_DIP_PPS_DATA_19_C', '0x6239C', '')
('VIDEO_DIP_PPS_DATA_20_C', '0x623A0', '')
('VIDEO_DIP_PPS_DATA_21_C', '0x623A4', '')
('VIDEO_DIP_PPS_DATA_22_C', '0x623A8', '')
('VIDEO_DIP_PPS_DATA_23_C', '0x623AC', '')
('VIDEO_DIP_PPS_DATA_24_C', '0x623B0', '')
('VIDEO_DIP_PPS_DATA_25_C', '0x623B4', '')
('VIDEO_DIP_PPS_DATA_26_C', '0x623B8', '')
('VIDEO_DIP_PPS_DATA_27_C', '0x623BC', '')
('VIDEO_DIP_PPS_DATA_28_C', '0x623C0', '')
('VIDEO_DIP_PPS_DATA_29_C', '0x623C4', '')
('VIDEO_DIP_PPS_DATA_30_C', '0x623C8', '')
('VIDEO_DIP_PPS_DATA_31_C', '0x623CC', '')
('VIDEO_DIP_PPS_DATA_32_C', '0x623D0', '')
('VIDEO_DIP_PPS_DATA_0_D', '0x63350', '')
('VIDEO_DIP_PPS_DATA_1_D', '0x63354', '')
('VIDEO_DIP_PPS_DATA_2_D', '0x63358', '')
('VIDEO_DIP_PPS_DATA_3_D', '0x6335C', '')
('VIDEO_DIP_PPS_DATA_4_D', '0x63360', '')
('VIDEO_DIP_PPS_DATA_5_D', '0x63364', '')
('VIDEO_DIP_PPS_DATA_6_D', '0x63368', '')
('VIDEO_DIP_PPS_DATA_7_D', '0x6336C', '')
('VIDEO_DIP_PPS_DATA_8_D', '0x63370', '')
('VIDEO_DIP_PPS_DATA_9_D', '0x63374', '')
('VIDEO_DIP_PPS_DATA_10_D', '0x63378', '')
('VIDEO_DIP_PPS_DATA_11_D', '0x6337C', '')
('VIDEO_DIP_PPS_DATA_12_D', '0x63380', '')
('VIDEO_DIP_PPS_DATA_13_D', '0x63384', '')
('VIDEO_DIP_PPS_DATA_14_D', '0x63388', '')
('VIDEO_DIP_PPS_DATA_15_D', '0x6338C', '')
('VIDEO_DIP_PPS_DATA_16_D', '0x63390', '')
('VIDEO_DIP_PPS_DATA_17_D', '0x63394', '')
('VIDEO_DIP_PPS_DATA_18_D', '0x63398', '')
('VIDEO_DIP_PPS_DATA_19_D', '0x6339C', '')
('VIDEO_DIP_PPS_DATA_20_D', '0x633A0', '')
('VIDEO_DIP_PPS_DATA_21_D', '0x633A4', '')
('VIDEO_DIP_PPS_DATA_22_D', '0x633A8', '')
('VIDEO_DIP_PPS_DATA_23_D', '0x633AC', '')
('VIDEO_DIP_PPS_DATA_24_D', '0x633B0', '')
('VIDEO_DIP_PPS_DATA_25_D', '0x633B4', '')
('VIDEO_DIP_PPS_DATA_26_D', '0x633B8', '')
('VIDEO_DIP_PPS_DATA_27_D', '0x633BC', '')
('VIDEO_DIP_PPS_DATA_28_D', '0x633C0', '')
('VIDEO_DIP_PPS_DATA_29_D', '0x633C4', '')
('VIDEO_DIP_PPS_DATA_30_D', '0x633C8', '')
('VIDEO_DIP_PPS_DATA_31_D', '0x633CC', '')
('VIDEO_DIP_PPS_DATA_32_D', '0x633D0', '')
('VIDEO_DIP_PPS_ECC_0_A', '0x603D4', '')
('VIDEO_DIP_PPS_ECC_1_A', '0x603D8', '')
('VIDEO_DIP_PPS_ECC_2_A', '0x603DC', '')
('VIDEO_DIP_PPS_ECC_3_A', '0x603E0', '')
('VIDEO_DIP_PPS_ECC_4_A', '0x603E4', '')
('VIDEO_DIP_PPS_ECC_5_A', '0x603E8', '')
('VIDEO_DIP_PPS_ECC_6_A', '0x603EC', '')
('VIDEO_DIP_PPS_ECC_7_A', '0x603F0', '')
('VIDEO_DIP_PPS_ECC_8_A', '0x603F4', '')
('VIDEO_DIP_PPS_ECC_0_B', '0x613D4', '')
('VIDEO_DIP_PPS_ECC_1_B', '0x613D8', '')
('VIDEO_DIP_PPS_ECC_2_B', '0x613DC', '')
('VIDEO_DIP_PPS_ECC_3_B', '0x613E0', '')
('VIDEO_DIP_PPS_ECC_4_B', '0x613E4', '')
('VIDEO_DIP_PPS_ECC_5_B', '0x613E8', '')
('VIDEO_DIP_PPS_ECC_6_B', '0x613EC', '')
('VIDEO_DIP_PPS_ECC_7_B', '0x613F0', '')
('VIDEO_DIP_PPS_ECC_8_B', '0x613F4', '')
('VIDEO_DIP_PPS_ECC_0_C', '0x623D4', '')
('VIDEO_DIP_PPS_ECC_1_C', '0x623D8', '')
('VIDEO_DIP_PPS_ECC_2_C', '0x623DC', '')
('VIDEO_DIP_PPS_ECC_3_C', '0x623E0', '')
('VIDEO_DIP_PPS_ECC_4_C', '0x623E4', '')
('VIDEO_DIP_PPS_ECC_5_C', '0x623E8', '')
('VIDEO_DIP_PPS_ECC_6_C', '0x623EC', '')
('VIDEO_DIP_PPS_ECC_7_C', '0x623F0', '')
('VIDEO_DIP_PPS_ECC_8_C', '0x623F4', '')
('VIDEO_DIP_PPS_ECC_0_D', '0x633D4', '')
('VIDEO_DIP_PPS_ECC_1_D', '0x633D8', '')
('VIDEO_DIP_PPS_ECC_2_D', '0x633DC', '')
('VIDEO_DIP_PPS_ECC_3_D', '0x633E0', '')
('VIDEO_DIP_PPS_ECC_4_D', '0x633E4', '')
('VIDEO_DIP_PPS_ECC_5_D', '0x633E8', '')
('VIDEO_DIP_PPS_ECC_6_D', '0x633EC', '')
('VIDEO_DIP_PPS_ECC_7_D', '0x633F0', '')
('VIDEO_DIP_PPS_ECC_8_D', '0x633F4', '')
('TRANS_DDI_FUNC_CTL_A', '0x60400', '')
('TRANS_DDI_FUNC_CTL_B', '0x61400', '')
('TRANS_DDI_FUNC_CTL_C', '0x62400', '')
('TRANS_DDI_FUNC_CTL_D', '0x63400', '')
('TRANS_DDI_FUNC_CTL2_A', '0x60404', '')
('TRANS_DDI_FUNC_CTL2_B', '0x61404', '')
('TRANS_DDI_FUNC_CTL2_C', '0x62404', '')
('TRANS_DDI_FUNC_CTL2_D', '0x63404', '')
('TRANS_MSA_MISC_A', '0x60410', '')
('TRANS_MSA_MISC_B', '0x61410', '')
('TRANS_MSA_MISC_C', '0x62410', '')
('TRANS_MSA_MISC_D', '0x63410', '')
('TRANS_VRR_CTL_A', '0x60420', '')
('TRANS_VRR_CTL_B', '0x61420', '')
('TRANS_VRR_CTL_C', '0x62420', '')
('TRANS_VRR_CTL_D', '0x63420', '')
('TRANS_VRR_VMAX_A', '0x60424', '')
('TRANS_VRR_VMAX_B', '0x61424', '')
('TRANS_VRR_VMAX_C', '0x62424', '')
('TRANS_VRR_VMAX_D', '0x63424', '')
('TRANS_VRR_STATUS_A', '0x6042C', '')
('TRANS_VRR_STATUS_B', '0x6142C', '')
('TRANS_VRR_STATUS_C', '0x6242C', '')
('TRANS_VRR_STATUS_D', '0x6342C', '')
('TRANS_VRR_VMIN_A', '0x60434', '')
('TRANS_VRR_VMIN_B', '0x61434', '')
('TRANS_VRR_VMIN_C', '0x62434', '')
('TRANS_VRR_VMIN_D', '0x63434', '')
('TRANS_VRR_FLIPLINE_A', '0x60438', '')
('TRANS_VRR_FLIPLINE_B', '0x61438', '')
('TRANS_VRR_FLIPLINE_C', '0x62438', '')
('TRANS_VRR_FLIPLINE_D', '0x63438', '')
('TRANS_VRR_STATUS2_A', '0x6043C', '')
('TRANS_VRR_STATUS2_B', '0x6143C', '')
('TRANS_VRR_STATUS2_C', '0x6243C', '')
('TRANS_VRR_STATUS2_D', '0x6343C', '')
('VIDEO_DIP_DRM_DATA_0_A', '0x60440', '')
('VIDEO_DIP_DRM_DATA_1_A', '0x60444', '')
('VIDEO_DIP_DRM_DATA_2_A', '0x60448', '')
('VIDEO_DIP_DRM_DATA_3_A', '0x6044C', '')
('VIDEO_DIP_DRM_DATA_4_A', '0x60450', '')
('VIDEO_DIP_DRM_DATA_5_A', '0x60454', '')
('VIDEO_DIP_DRM_DATA_6_A', '0x60458', '')
('VIDEO_DIP_DRM_DATA_7_A', '0x6045C', '')
('VIDEO_DIP_DRM_DATA_0_B', '0x61440', '')
('VIDEO_DIP_DRM_DATA_1_B', '0x61444', '')
('VIDEO_DIP_DRM_DATA_2_B', '0x61448', '')
('VIDEO_DIP_DRM_DATA_3_B', '0x6144C', '')
('VIDEO_DIP_DRM_DATA_4_B', '0x61450', '')
('VIDEO_DIP_DRM_DATA_5_B', '0x61454', '')
('VIDEO_DIP_DRM_DATA_6_B', '0x61458', '')
('VIDEO_DIP_DRM_DATA_7_B', '0x6145C', '')
('VIDEO_DIP_DRM_DATA_0_C', '0x62440', '')
('VIDEO_DIP_DRM_DATA_1_C', '0x62444', '')
('VIDEO_DIP_DRM_DATA_2_C', '0x62448', '')
('VIDEO_DIP_DRM_DATA_3_C', '0x6244C', '')
('VIDEO_DIP_DRM_DATA_4_C', '0x62450', '')
('VIDEO_DIP_DRM_DATA_5_C', '0x62454', '')
('VIDEO_DIP_DRM_DATA_6_C', '0x62458', '')
('VIDEO_DIP_DRM_DATA_7_C', '0x6245C', '')
('VIDEO_DIP_DRM_DATA_0_D', '0x63440', '')
('VIDEO_DIP_DRM_DATA_1_D', '0x63444', '')
('VIDEO_DIP_DRM_DATA_2_D', '0x63448', '')
('VIDEO_DIP_DRM_DATA_3_D', '0x6344C', '')
('VIDEO_DIP_DRM_DATA_4_D', '0x63450', '')
('VIDEO_DIP_DRM_DATA_5_D', '0x63454', '')
('VIDEO_DIP_DRM_DATA_6_D', '0x63458', '')
('VIDEO_DIP_DRM_DATA_7_D', '0x6345C', '')
('VIDEO_DIP_DRM_ECC_0_A', '0x60460', '')
('VIDEO_DIP_DRM_ECC_1_A', '0x60464', '')
('VIDEO_DIP_DRM_ECC_0_B', '0x61460', '')
('VIDEO_DIP_DRM_ECC_1_B', '0x61464', '')
('VIDEO_DIP_DRM_ECC_0_C', '0x62460', '')
('VIDEO_DIP_DRM_ECC_1_C', '0x62464', '')
('VIDEO_DIP_DRM_ECC_0_D', '0x63460', '')
('VIDEO_DIP_DRM_ECC_1_D', '0x63464', '')
('TRANS_VRR_VTOTAL_PREV_A', '0x60480', '')
('TRANS_VRR_VTOTAL_PREV_B', '0x61480', '')
('TRANS_VRR_VTOTAL_PREV_C', '0x62480', '')
('TRANS_VRR_VTOTAL_PREV_D', '0x63480', '')
('DP_TP_CTL_A', '0x60540', '')
('DP_TP_CTL_B', '0x61540', '')
('DP_TP_CTL_C', '0x62540', '')
('DP_TP_CTL_D', '0x63540', '')
('DP_TP_STATUS_A', '0x60544', '')
('DP_TP_STATUS_B', '0x61544', '')
('DP_TP_STATUS_C', '0x62544', '')
('DP_TP_STATUS_D', '0x63544', '')
('DP_COMP_CTL_A', '0x605F0', '')
('DP_COMP_CTL_B', '0x615F0', '')
('DP_COMP_CTL_C', '0x625F0', '')
('DP_COMP_CTL_D', '0x635F0', '')
('DP_COMP_PAT_A', '0x605F4', '')
('DP_COMP_PAT_B', '0x615F4', '')
('DP_COMP_PAT_C', '0x625F4', '')
('DP_COMP_PAT_D', '0x635F4', '')
('SRD_CTL_A', '0x60800', '')
('SRD_CTL_B', '0x61800', '')
('SRD_CTL_C', '0x62800', '')
('SRD_CTL_D', '0x63800', '')
('PSR_IMR_A', '0x60814', '')
('PSR_IMR_B', '0x61814', '')
('PSR_IMR_C', '0x62814', '')
('PSR_IMR_D', '0x63814', '')
('PSR_IIR_A', '0x60818', '')
('PSR_IIR_B', '0x61818', '')
('PSR_IIR_C', '0x62818', '')
('PSR_IIR_D', '0x63818', '')
('SRD_STATUS_A', '0x60840', '')
('SRD_STATUS_B', '0x61840', '')
('SRD_STATUS_C', '0x62840', '')
('SRD_STATUS_D', '0x63840', '')
('SRD_PERF_CNT_A', '0x60844', '')
('SRD_PERF_CNT_B', '0x61844', '')
('SRD_PERF_CNT_C', '0x62844', '')
('SRD_PERF_CNT_D', '0x63844', '')
('PSR_EVENT_A', '0x60848', '')
('PSR_EVENT_B', '0x61848', '')
('PSR_EVENT_C', '0x62848', '')
('PSR_EVENT_D', '0x63848', '')
('PSR_MASK_A', '0x60860', '')
('PSR_MASK_B', '0x61860', '')
('PSR_MASK_C', '0x62860', '')
('PSR_MASK_D', '0x63860', '')
('PSR2_CTL_A', '0x60900', '')
('PSR2_CTL_B', '0x61900', '')
('PSR2_MAN_TRK_CTL_A', '0x60910', '')
('PSR2_MAN_TRK_CTL_B', '0x61910', '')
('PSR2_MAN_TRK_CTL_C', '0x62910', '')
('PSR2_MAN_TRK_CTL_D', '0x63910', '')
('PSR2_SU_STATUS_A', '0x60914', '')
('PSR2_SU_STATUS_B', '0x61914', '')
('PSR2_STATUS_A', '0x60940', '')
('PSR2_STATUS_B', '0x61940', '')
('TRANS_PUSH_A', '0x60A70', '')
('TRANS_PUSH_B', '0x61A70', '')
('TRANS_PUSH_C', '0x62A70', '')
('TRANS_PUSH_D', '0x63A70', '')
('AUD_TCA_CONFIG', '0x65000', '')
('AUD_TCB_CONFIG', '0x65100', '')
('AUD_TCC_CONFIG', '0x65200', '')
('AUD_TCD_CONFIG', '0x65300', '')
('AUD_TCA_CONFIG_2', '0x65004', '')
('AUD_TCB_CONFIG_2', '0x65104', '')
('AUD_TCC_CONFIG_2', '0x65204', '')
('AUD_TCD_CONFIG_2', '0x65304', '')
('AUD_TCA_DP2_FREQ_LOW', '0x65008', '')
('AUD_TCB_DP2_FREQ_LOW', '0x65108', '')
('AUD_TCC_DP2_FREQ_LOW', '0x65208', '')
('AUD_TCD_DP2_FREQ_LOW', '0x65308', '')
('AUD_TCA_DP2_FREQ_HIGH', '0x6500C', '')
('AUD_TCB_DP2_FREQ_HIGH', '0x6510C', '')
('AUD_TCC_DP2_FREQ_HIGH', '0x6520C', '')
('AUD_TCD_DP2_FREQ_HIGH', '0x6530C', '')
('AUD_C1_MISC_CTRL', '0x65010', '')
('AUD_C2_MISC_CTRL', '0x65110', '')
('AUD_C3_MISC_CTRL', '0x65210', '')
('AUD_C4_MISC_CTRL', '0x65310', '')
('AUD_VID_DID_RO', '0x65020', '')
('AUD_RID_RO', '0x65024', '')
('AUD_TCA_M_CTS_ENABLE', '0x65028', '')
('AUD_TCB_M_CTS_ENABLE', '0x65128', '')
('AUD_TCC_M_CTS_ENABLE', '0x65228', '')
('AUD_TCD_M_CTS_ENABLE', '0x65328', '')
('AUD_PWRST_RO', '0x6504C', '')
('AUD_TCA_EDID_DATA', '0x65050', '')
('AUD_TCB_EDID_DATA', '0x65150', '')
('AUD_TCC_EDID_DATA', '0x65250', '')
('AUD_TCD_EDID_DATA', '0x65350', '')
('AUD_TCA_INFOFR', '0x65054', '')
('AUD_TCB_INFOFR', '0x65154', '')
('AUD_TCC_INFOFR', '0x65254', '')
('AUD_TCD_INFOFR', '0x65354', '')
('AUD_PIPE_CONV_CFG_RO', '0x6507C', '')
('AUD_C1_DIG_CNVT_RO', '0x65080', '')
('AUD_C2_DIG_CNVT_RO', '0x65180', '')
('AUD_C3_DIG_CNVT_RO', '0x65280', '')
('AUD_C4_DIG_CNVT_RO', '0x65380', '')
('AUD_C1_STR_DESC_RO', '0x65084', '')
('AUD_C2_STR_DESC_RO', '0x65184', '')
('AUD_C3_STR_DESC_RO', '0x65284', '')
('AUD_C4_STR_DESC_RO', '0x65384', '')
('AUD_OUT_CHAN_MAP', '0x65088', '')
('AUD_TCA_PIN_PIPE_CONN_ENTRY_LNGTH_RO', '0x650A8', '')
('AUD_TCB_PIN_PIPE_CONN_ENTRY_LNGTH_RO', '0x651A8', '')
('AUD_TCC_PIN_PIPE_CONN_ENTRY_LNGTH_RO', '0x652A8', '')
('AUD_TCD_PIN_PIPE_CONN_ENTRY_LNGTH_RO', '0x653A8', '')
('AUD_PIN_PIPE_CONN_SEL_CTRL_RO', '0x650AC', '')
('AUD_TCA_DIP_ELD_CTRL_ST', '0x650B4', '')
('AUD_TCB_DIP_ELD_CTRL_ST', '0x651B4', '')
('AUD_TCC_DIP_ELD_CTRL_ST', '0x652B4', '')
('AUD_TCD_DIP_ELD_CTRL_ST', '0x653B4', '')
('AUD_TCA_VRR_COUNTER', '0x650B8', '')
('AUD_TCB_VRR_COUNTER', '0x651B8', '')
('AUD_TCC_VRR_COUNTER', '0x652B8', '')
('AUD_TCD_VRR_COUNTER', '0x653B8', '')
('AUD_TCA_DP_2DOT0_CTRL', '0x650BC', '')
